z6-12551,,Port1,Port1,Port1,Port2,Port2,Port2,Port3,Port3,Port3,Port6,Port7,Port7,Port8,Port8, 
# Records: 3073,,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,Unrecognized Sensor,Battery,Battery,Barometer,Barometer, 
Timestamps,Device RID,raw  Water Content,raw  Soil Temperature,raw  Saturation Extract EC,raw  Water Content,raw  Soil Temperature,raw  Saturation Extract EC,raw  Water Content,raw  Soil Temperature,raw  Saturation Extract EC,raw  Sensor Output,raw  Battery Percent,raw  Battery Voltage,raw  Reference Pressure,raw  Logger Temperature,UTC Offset
2026/03/14 12:00:00,43803,26200,5865,2368,24286,5973,1823,25299,5960,2351,0,2100,8491,9596,5326,UTC+00:00
2026/03/14 13:00:00,43804,26199,5845,2367,24285,5963,1825,25297,5960,2352,0,2100,8484,9593,5295,UTC+00:00
2026/03/14 14:00:00,43805,26200,5828,2365,24285,5955,1823,25296,5960,2351,0,2100,8484,9595,5417,UTC+00:00
2026/03/14 15:00:00,43806,26198,5813,2363,24284,5944,1822,25294,5953,2352,0,2100,8518,9598,5683,UTC+00:00
2026/03/14 16:00:00,43807,26197,5810,2363,24284,5934,1821,25293,5950,2350,0,2100,8563,9596,6026,UTC+00:00
2026/03/14 17:00:00,43808,26192,5816,2362,24282,5926,1819,25292,5950,2349,0,2100,8656,9587,6376,UTC+00:00
2026/03/14 18:00:00,43809,26187,5840,2361,24282,5920,1819,25289,5940,2347,0,2100,8703,9578,6847,UTC+00:00
2026/03/14 19:00:00,43810,26178,5878,2361,24280,5920,1817,25287,5940,2348,0,2100,8705,9561,7226,UTC+00:00
2026/03/14 20:00:00,43811,26168,5924,2362,24278,5920,1816,25287,5935,2348,0,2100,8682,9547,7483,UTC+00:00
2026/03/14 21:00:00,43812,26161,5972,2360,24278,5925,1814,25286,5930,2347,0,2100,8648,9533,7682,UTC+00:00
2026/03/14 22:00:00,43813,26150,6018,2361,24275,5937,1817,25284,5930,2348,0,2100,8608,9521,7735,UTC+00:00
2026/03/14 23:00:00,43814,26142,6056,2363,24273,5954,1814,25284,5930,2347,0,2100,8575,9511,7653,UTC+00:00
2026/03/15 00:00:00,43815,26135,6084,2363,24271,5971,1813,25283,5930,2346,0,2100,8520,9501,7409,UTC+00:00
2026/03/15 01:00:00,43816,26131,6103,2364,24268,5988,1816,25284,5936,2347,0,2100,8482,9496,7026,UTC+00:00
2026/03/15 02:00:00,43817,26126,6111,2366,24266,6005,1815,25282,5940,2347,0,2100,8462,9493,6723,UTC+00:00
2026/03/15 03:00:00,43818,26122,6120,2365,24264,6018,1814,25280,5946,2347,0,2100,8445,9486,6632,UTC+00:00
2026/03/15 04:00:00,43819,26118,6120,2366,24262,6030,1814,25280,5950,2347,0,2100,8435,9470,6650,UTC+00:00
2026/03/15 05:00:00,43820,26117,6120,2366,24259,6040,1814,25278,5960,2348,0,2100,8422,9456,6647,UTC+00:00
2026/03/15 06:00:00,43822,26113,6120,2366,24258,6047,1813,25277,5962,2347,0,2100,8396,9434,6682,UTC+00:00
2026/03/15 07:00:00,43823,26110,6122,2367,24256,6051,1813,25277,5970,2345,0,2100,8389,9417,6709,UTC+00:00
2026/03/15 08:00:00,43824,26106,6130,2367,24254,6060,1813,25276,5974,2346,0,2100,8378,9408,6729,UTC+00:00
2026/03/15 09:00:00,43825,26103,6134,2368,24253,6060,1813,25273,5980,2344,0,2100,8370,9419,6730,UTC+00:00
2026/03/15 10:00:00,43826,26101,6140,2368,24251,6068,1813,25271,5980,2343,0,2100,8361,9412,6644,UTC+00:00
2026/03/15 11:00:00,43827,26096,6140,2367,24248,6070,1813,25269,5989,2344,0,2100,8353,9410,6595,UTC+00:00
2026/03/15 12:00:00,43828,26095,6140,2367,24247,6077,1813,25269,5990,2343,0,2100,8346,9412,6530,UTC+00:00
2026/03/15 13:00:00,43829,26093,6140,2367,24245,6080,1813,25268,5994,2343,0,2100,8336,9431,6346,UTC+00:00
2026/03/15 14:00:00,43830,26091,6137,2367,24244,6080,1815,25265,6000,2344,0,2100,8327,9466,5774,UTC+00:00
2026/03/15 15:00:00,43831,26090,6120,2369,24242,6080,1818,25263,6000,2345,0,2100,8321,9487,5449,UTC+00:00
2026/03/15 16:00:00,43832,26090,6094,2368,24240,6080,1819,25260,6006,2345,0,2100,8320,9518,5222,UTC+00:00
2026/03/15 17:00:00,43833,26091,6066,2367,24239,6080,1819,25260,6010,2345,0,2100,8323,9530,5067,UTC+00:00
2026/03/15 18:00:00,43834,26091,6034,2368,24239,6080,1820,25257,6010,2345,0,2100,8325,9545,4933,UTC+00:00
2026/03/15 19:00:00,43835,26090,6001,2367,24237,6070,1820,25255,6010,2346,0,2100,8322,9565,4893,UTC+00:00
2026/03/15 20:00:00,43836,26091,5970,2365,24236,6062,1821,25255,6010,2349,0,2100,8338,9579,4897,UTC+00:00
2026/03/15 21:00:00,43837,26092,5940,2366,24235,6053,1820,25253,6010,2348,0,2100,8380,9586,4986,UTC+00:00
2026/03/15 22:00:00,43838,26092,5919,2365,24235,6041,1823,25253,6010,2350,0,2100,8381,9599,4961,UTC+00:00
2026/03/15 23:00:00,43839,26091,5897,2363,24234,6029,1820,25250,6010,2350,0,2100,8384,9611,4848,UTC+00:00
2026/03/16 00:00:00,43840,26091,5875,2366,24233,6017,1820,25247,6010,2350,0,2100,8377,9631,4726,UTC+00:00
2026/03/16 01:00:00,43841,26091,5852,2365,24233,6006,1820,25246,6004,2350,0,2100,8370,9651,4645,UTC+00:00
2026/03/16 02:00:00,43842,26090,5829,2362,24233,5994,1821,25246,6000,2350,0,2100,8364,9662,4627,UTC+00:00
2026/03/16 03:00:00,43843,26091,5807,2363,24233,5981,1821,25245,5998,2351,0,2100,8361,9670,4549,UTC+00:00
2026/03/16 04:00:00,43844,26089,5788,2363,24232,5968,1822,25241,5990,2350,0,2100,8356,9677,4393,UTC+00:00
2026/03/16 05:00:00,43845,26089,5762,2363,24233,5956,1821,25239,5988,2350,0,2100,8349,9681,4233,UTC+00:00
2026/03/16 06:00:00,43847,26089,5736,2362,24232,5943,1820,25239,5980,2350,0,2100,8317,9681,4078,UTC+00:00
2026/03/16 07:00:00,43848,26091,5708,2361,24232,5928,1820,25238,5978,2350,0,2100,8315,9682,3915,UTC+00:00
2026/03/16 08:00:00,43849,26093,5679,2361,24231,5914,1819,25237,5970,2351,0,2100,8317,9684,3802,UTC+00:00
2026/03/16 09:00:00,43850,26093,5650,2361,24230,5897,1818,25237,5963,2351,0,2100,8316,9683,3703,UTC+00:00
2026/03/16 10:00:00,43851,26094,5622,2361,24231,5881,1816,25238,5958,2350,0,2100,8312,9684,3613,UTC+00:00
2026/03/16 11:00:00,43852,26094,5597,2359,24231,5865,1817,25236,5950,2350,0,2100,8313,9687,3562,UTC+00:00
2026/03/16 12:00:00,43853,26094,5572,2357,24231,5846,1815,25234,5941,2349,0,2100,8312,9694,3531,UTC+00:00
2026/03/16 13:00:00,43854,26093,5548,2359,24232,5830,1816,25235,5933,2347,0,2100,8311,9697,3512,UTC+00:00
2026/03/16 14:00:00,43855,26091,5528,2358,24233,5814,1817,25233,5926,2346,0,2100,8320,9702,3645,UTC+00:00
2026/03/16 15:00:00,43856,26093,5507,2357,24232,5799,1815,25231,5916,2347,0,2100,8387,9704,3850,UTC+00:00
2026/03/16 16:00:00,43857,26094,5492,2357,24232,5784,1815,25231,5907,2348,0,2100,8488,9709,4091,UTC+00:00
2026/03/16 17:00:00,43858,26095,5479,2355,24233,5767,1816,25230,5898,2348,0,2100,8674,9710,4313,UTC+00:00
2026/03/16 18:00:00,43859,26093,5470,2353,24233,5754,1814,25228,5888,2347,0,2100,8831,9711,4621,UTC+00:00
2026/03/16 19:00:00,43860,26092,5470,2353,24233,5741,1814,25229,5878,2347,0,2100,8933,9706,4861,UTC+00:00
2026/03/16 20:00:00,43861,26089,5482,2353,24233,5732,1813,25230,5870,2347,0,2100,8965,9700,5063,UTC+00:00
2026/03/16 21:00:00,43862,26084,5495,2354,24232,5730,1813,25230,5861,2347,0,2100,8972,9696,5196,UTC+00:00
2026/03/16 22:00:00,43863,26078,5515,2354,24232,5730,1813,25229,5853,2347,0,2100,8955,9696,5282,UTC+00:00
2026/03/16 23:00:00,43864,26072,5535,2354,24230,5730,1813,25228,5847,2347,0,2100,8915,9695,5255,UTC+00:00
2026/03/17 00:00:00,43865,26069,5549,2354,24229,5733,1813,25230,5840,2347,0,2100,8861,9694,5091,UTC+00:00
2026/03/17 01:00:00,43866,26064,5560,2355,24227,5740,1814,25228,5840,2346,0,2100,8807,9693,4845,UTC+00:00
2026/03/17 02:00:00,43867,26062,5560,2355,24225,5740,1814,25229,5835,2347,0,2100,8784,9688,4521,UTC+00:00
2026/03/17 03:00:00,43868,26060,5560,2355,24223,5740,1814,25228,5830,2346,0,2100,8765,9687,4350,UTC+00:00
2026/03/17 04:00:00,43869,26059,5552,2355,24222,5740,1814,25228,5830,2346,0,2100,8754,9681,4246,UTC+00:00
2026/03/17 05:00:00,43870,26060,5539,2354,24222,5740,1813,25228,5830,2346,0,2100,8746,9682,4288,UTC+00:00
2026/03/17 06:00:00,43872,26060,5527,2354,24222,5740,1813,25225,5830,2347,0,2100,8710,9683,4397,UTC+00:00
2026/03/17 07:00:00,43873,26059,5520,2354,24221,5733,1813,25225,5825,2346,0,2100,8709,9683,4380,UTC+00:00
2026/03/17 08:00:00,43874,26060,5510,2353,24220,5728,1812,25224,5820,2345,0,2100,8705,9683,4353,UTC+00:00
2026/03/17 09:00:00,43875,26059,5505,2353,24220,5720,1813,25224,5820,2343,0,2100,8697,9688,4326,UTC+00:00
2026/03/17 10:00:00,43876,26058,5498,2352,24220,5711,1813,25224,5813,2341,0,2100,8692,9679,4192,UTC+00:00
2026/03/17 11:00:00,43877,26058,5489,2350,24219,5703,1813,25223,5810,2341,0,2100,8685,9673,4133,UTC+00:00
2026/03/17 12:00:00,43878,26058,5474,2350,24219,5696,1810,25222,5808,2341,0,2100,8681,9672,4219,UTC+00:00
2026/03/17 13:00:00,43879,26058,5456,2349,24219,5688,1809,25222,5800,2342,0,2100,8675,9674,4262,UTC+00:00
2026/03/17 14:00:00,43880,26059,5443,2350,24220,5679,1807,25220,5800,2342,0,2100,8680,9671,4283,UTC+00:00
2026/03/17 15:00:00,43881,26059,5428,2349,24219,5668,1808,25219,5793,2342,0,2100,8728,9676,4526,UTC+00:00
2026/03/17 16:00:00,43882,26059,5417,2349,24219,5658,1807,25219,5790,2342,0,2100,8775,9671,4788,UTC+00:00
2026/03/17 17:00:00,43883,26059,5410,2348,24219,5650,1805,25219,5780,2341,0,2100,8848,9670,5133,UTC+00:00
2026/03/17 18:00:00,43884,26055,5414,2348,24218,5640,1803,25221,5776,2340,0,2100,8839,9655,5375,UTC+00:00
2026/03/17 19:00:00,43885,26052,5429,2347,24217,5631,1800,25220,5770,2338,0,2100,8812,9642,5467,UTC+00:00
2026/03/17 20:00:00,43886,26048,5445,2347,24217,5630,1803,25222,5763,2337,0,2100,8780,9639,5471,UTC+00:00
2026/03/17 21:00:00,43887,26045,5457,2344,24217,5630,1804,25221,5760,2336,0,2100,8754,9631,5476,UTC+00:00
2026/03/17 22:00:00,43888,26040,5468,2345,24215,5630,1801,25221,5751,2336,0,2100,8744,9617,5528,UTC+00:00
2026/03/17 23:00:00,43889,26037,5478,2345,24215,5630,1800,25221,5750,2335,0,2100,8721,9607,5608,UTC+00:00
2026/03/18 00:00:00,43890,26036,5487,2345,24214,5630,1799,25220,5743,2333,0,2100,8692,9604,5669,UTC+00:00
2026/03/18 01:00:00,43891,26033,5494,2345,24213,5630,1799,25221,5740,2331,0,2100,8670,9604,5671,UTC+00:00
2026/03/18 02:00:00,43892,26030,5502,2345,24211,5630,1800,25219,5740,2331,0,2100,8651,9601,5652,UTC+00:00
2026/03/18 03:00:00,43893,26027,5510,2345,24210,5638,1799,25218,5740,2329,0,2100,8632,9597,5685,UTC+00:00
2026/03/18 04:00:00,43894,26024,5518,2346,24209,5640,1799,25218,5740,2330,0,2100,8621,9602,5719,UTC+00:00
2026/03/18 05:00:00,43895,26023,5525,2346,24208,5640,1799,25218,5731,2331,0,2100,8606,9596,5795,UTC+00:00
2026/03/18 06:00:00,43897,26020,5533,2346,24207,5640,1800,25219,5730,2331,0,2100,8576,9595,5982,UTC+00:00
2026/03/18 07:00:00,43898,26017,5543,2344,24205,5646,1799,25217,5730,2331,0,2100,8565,9597,6104,UTC+00:00
2026/03/18 08:00:00,43899,26014,5555,2345,24205,5650,1799,25216,5730,2331,0,2100,8552,9602,6241,UTC+00:00
2026/03/18 09:00:00,43900,26011,5569,2345,24203,5650,1798,25215,5730,2330,0,2100,8535,9599,6246,UTC+00:00
2026/03/18 10:00:00,43901,26008,5584,2346,24202,5652,1796,25215,5730,2331,0,2100,8520,9594,6134,UTC+00:00
2026/03/18 11:00:00,43902,26006,5594,2345,24201,5660,1798,25214,5730,2331,0,2100,8507,9604,5913,UTC+00:00
2026/03/18 12:00:00,43903,26004,5600,2345,24199,5660,1799,25213,5730,2331,0,2100,8497,9607,5759,UTC+00:00
2026/03/18 13:00:00,43904,26001,5600,2344,24198,5670,1798,25212,5730,2330,0,2100,8489,9610,5645,UTC+00:00
2026/03/18 14:00:00,43905,26001,5600,2344,24197,5670,1796,25212,5730,2330,0,2100,8488,9621,5981,UTC+00:00
2026/03/18 15:00:00,43906,25999,5602,2345,24196,5670,1796,25210,5730,2330,0,2100,8507,9633,6327,UTC+00:00
2026/03/18 16:00:00,43907,25996,5615,2344,24195,5679,1794,25208,5730,2330,0,2100,8545,9638,6678,UTC+00:00
2026/03/18 17:00:00,43908,25992,5638,2345,24193,5680,1796,25208,5730,2330,0,2100,8597,9646,7088,UTC+00:00
2026/03/18 18:00:00,43909,25985,5671,2345,24191,5683,1799,25206,5730,2330,0,2100,8618,9647,7434,UTC+00:00
2026/03/18 19:00:00,43910,25978,5717,2344,24188,5692,1799,25206,5731,2330,0,2100,8610,9645,7726,UTC+00:00
2026/03/18 20:00:00,43911,25971,5769,2344,24186,5705,1798,25203,5740,2330,0,2100,8588,9640,7929,UTC+00:00
2026/03/18 21:00:00,43912,25963,5820,2346,24183,5726,1799,25203,5740,2330,0,2100,8564,9634,8043,UTC+00:00
2026/03/18 22:00:00,43913,25956,5872,2346,24181,5749,1799,25202,5740,2330,0,2100,8542,9632,7947,UTC+00:00
2026/03/18 23:00:00,43914,25952,5920,2348,24179,5774,1799,25200,5748,2330,0,2100,8510,9628,7875,UTC+00:00
2026/03/19 00:00:00,43915,25947,5960,2350,24176,5800,1799,25199,5755,2330,0,2100,8463,9628,7676,UTC+00:00
2026/03/19 01:00:00,43916,25941,5989,2350,24173,5824,1801,25196,5764,2331,0,2100,8424,9629,7305,UTC+00:00
2026/03/19 02:00:00,43917,25938,6006,2352,24170,5849,1802,25195,5773,2332,0,2100,8403,9631,6915,UTC+00:00
2026/03/19 03:00:00,43918,25937,6010,2352,24167,5870,1801,25194,5785,2331,0,2100,8390,9633,6771,UTC+00:00
2026/03/19 04:00:00,43919,25935,6010,2353,24164,5886,1802,25190,5796,2333,0,2100,8383,9633,6821,UTC+00:00
2026/03/19 05:00:00,43920,25935,6010,2353,24163,5901,1800,25190,5804,2332,0,2100,8368,9633,6771,UTC+00:00
2026/03/19 06:00:00,43922,25933,6010,2353,24160,5912,1801,25189,5813,2334,0,2100,8343,9632,6595,UTC+00:00
2026/03/19 07:00:00,43923,25931,6004,2354,24159,5920,1800,25187,5823,2335,0,2100,8336,9631,6474,UTC+00:00
2026/03/19 08:00:00,43924,25931,6000,2354,24157,5930,1800,25185,5832,2335,0,2100,8332,9632,6465,UTC+00:00
2026/03/19 09:00:00,43925,25930,5993,2354,24156,5930,1801,25183,5840,2335,0,2100,8323,9630,6478,UTC+00:00
2026/03/19 10:00:00,43926,25930,5990,2354,24154,5938,1800,25181,5848,2335,0,2100,8319,9629,6459,UTC+00:00
2026/03/19 11:00:00,43927,25928,5982,2354,24153,5940,1800,25179,5853,2335,0,2100,8315,9630,6281,UTC+00:00
2026/03/19 12:00:00,43928,25926,5979,2354,24153,5940,1800,25179,5860,2335,0,2100,8308,9633,6114,UTC+00:00
2026/03/19 13:00:00,43929,25925,5970,2353,24153,5940,1800,25177,5866,2334,0,2100,8302,9636,6067,UTC+00:00
2026/03/19 14:00:00,43930,25924,5960,2353,24153,5940,1800,25177,5870,2335,0,2100,8304,9644,6366,UTC+00:00
2026/03/19 15:00:00,43931,25922,5960,2351,24150,5940,1799,25175,5870,2335,0,2100,8327,9653,6661,UTC+00:00
2026/03/19 16:00:00,43932,25921,5960,2351,24148,5940,1800,25172,5878,2335,0,2100,8374,9656,7002,UTC+00:00
2026/03/19 17:00:00,43933,25922,5978,2353,24148,5940,1800,25169,5880,2336,0,2100,8437,9660,7376,UTC+00:00
2026/03/19 18:00:00,43934,25920,6011,2353,24147,5940,1800,25169,5880,2337,0,2100,8494,9659,7819,UTC+00:00
2026/03/19 19:00:00,43935,25915,6047,2351,24145,5950,1800,25168,5882,2336,0,2100,8515,9656,8078,UTC+00:00
2026/03/19 20:00:00,43936,25910,6085,2354,24142,5962,1800,25168,5890,2336,0,2100,8504,9652,8244,UTC+00:00
2026/03/19 21:00:00,43937,25905,6127,2353,24139,5976,1799,25167,5890,2336,0,2100,8488,9646,8299,UTC+00:00
2026/03/19 22:00:00,43938,25900,6165,2355,24138,5997,1800,25165,5897,2336,0,2100,8463,9641,8352,UTC+00:00
2026/03/19 23:00:00,43939,25897,6200,2357,24135,6019,1800,25164,5901,2335,0,2100,8418,9640,8225,UTC+00:00
2026/03/20 00:00:00,43940,25893,6227,2360,24133,6041,1800,25163,5910,2337,0,2100,8374,9641,7841,UTC+00:00
2026/03/20 01:00:00,43941,25891,6240,2359,24130,6062,1802,25162,5920,2337,0,2100,8343,9641,7497,UTC+00:00
2026/03/20 02:00:00,43942,25888,6240,2360,24127,6081,1804,25159,5929,2336,0,2100,8326,9643,7240,UTC+00:00
2026/03/20 03:00:00,43943,25886,6240,2360,24127,6094,1803,25157,5939,2335,0,2100,8311,9643,7084,UTC+00:00
2026/03/20 04:00:00,43944,25885,6234,2361,24124,6106,1805,25156,5950,2337,0,2100,8300,9642,6879,UTC+00:00
2026/03/20 05:00:00,43945,25885,6224,2360,24122,6113,1803,25154,5960,2339,0,2100,8293,9635,6773,UTC+00:00
2026/03/20 06:00:00,43947,25885,6214,2361,24121,6120,1805,25152,5970,2339,0,2100,8270,9630,6733,UTC+00:00
2026/03/20 07:00:00,43948,25886,6203,2361,24120,6120,1805,25150,5979,2340,0,2100,8266,9628,6712,UTC+00:00
2026/03/20 08:00:00,43949,25886,6195,2362,24119,6124,1806,25148,5984,2340,0,2100,8261,9625,6695,UTC+00:00
2026/03/20 09:00:00,43950,25886,6187,2362,24118,6130,1804,25147,5990,2340,0,2100,8257,9619,6641,UTC+00:00
2026/03/20 10:00:00,43951,25885,6179,2360,24116,6124,1802,25146,5999,2340,0,2100,8254,9618,6571,UTC+00:00
2026/03/20 11:00:00,43952,25884,6170,2359,24115,6120,1801,25145,6000,2340,0,2100,8250,9617,6530,UTC+00:00
2026/03/20 12:00:00,43953,25883,6162,2359,24115,6120,1800,25143,6009,2340,0,2100,8244,9621,6406,UTC+00:00
2026/03/20 13:00:00,43954,25881,6153,2358,24115,6120,1802,25142,6010,2338,0,2100,8239,9622,6318,UTC+00:00
2026/03/20 14:00:00,43955,25880,6144,2357,24114,6120,1804,25142,6010,2339,0,2100,8241,9623,6539,UTC+00:00
2026/03/20 15:00:00,43956,25880,6140,2357,24113,6111,1806,25140,6016,2339,0,2100,8266,9619,6938,UTC+00:00
2026/03/20 16:00:00,43957,25878,6144,2356,24113,6110,1806,25138,6020,2339,0,2100,8308,9620,7479,UTC+00:00
2026/03/20 17:00:00,43958,25873,6162,2355,24112,6110,1806,25136,6020,2339,0,2100,8375,9623,7754,UTC+00:00
2026/03/20 18:00:00,43959,25867,6191,2356,24111,6110,1806,25134,6020,2339,0,2100,8431,9621,8097,UTC+00:00
2026/03/20 19:00:00,43960,25863,6228,2358,24109,6114,1804,25132,6020,2337,0,2100,8440,9619,8342,UTC+00:00
2026/03/20 20:00:00,43961,25854,6270,2357,24107,6125,1805,25131,6022,2337,0,2100,8443,9612,8428,UTC+00:00
2026/03/20 21:00:00,43962,25848,6313,2356,24106,6139,1803,25128,6030,2337,0,2100,8427,9606,8571,UTC+00:00
2026/03/20 22:00:00,43963,25841,6351,2359,24103,6159,1805,25128,6030,2337,0,2100,8398,9605,8555,UTC+00:00
2026/03/20 23:00:00,43964,25836,6381,2359,24101,6179,1806,25126,6037,2338,0,2100,8359,9606,8415,UTC+00:00
2026/03/21 00:00:00,43965,25831,6403,2361,24100,6201,1806,25125,6043,2339,0,2100,8327,9605,8148,UTC+00:00
2026/03/21 01:00:00,43966,25828,6417,2359,24097,6221,1806,25126,6052,2340,0,2100,8292,9608,7758,UTC+00:00
2026/03/21 02:00:00,43967,25825,6420,2359,24095,6238,1806,25124,6061,2340,0,2100,8277,9612,7442,UTC+00:00
2026/03/21 03:00:00,43968,25824,6413,2359,24095,6253,1806,25122,6072,2340,0,2100,8263,9616,7251,UTC+00:00
2026/03/21 04:00:00,43969,25823,6404,2360,24093,6262,1807,25121,6080,2342,0,2100,8254,9619,7115,UTC+00:00
2026/03/21 05:00:00,43970,25821,6393,2360,24092,6270,1806,25119,6090,2342,0,2100,8247,9620,6988,UTC+00:00
2026/03/21 06:00:00,43972,25820,6380,2363,24091,6272,1807,25118,6096,2341,0,2100,8222,9619,6933,UTC+00:00
2026/03/21 07:00:00,43973,25820,6367,2363,24090,6280,1807,25116,6103,2344,0,2100,8216,9614,6888,UTC+00:00
2026/03/21 08:00:00,43974,25818,6355,2362,24089,6280,1807,25116,6110,2345,0,2100,8215,9610,6897,UTC+00:00
2026/03/21 09:00:00,43975,25818,6343,2360,24089,6273,1806,25115,6117,2344,0,2100,8210,9605,6849,UTC+00:00
2026/03/21 10:00:00,43976,25818,6333,2360,24087,6270,1806,25114,6120,2344,0,2100,8204,9601,6755,UTC+00:00
2026/03/21 11:00:00,43977,25817,6322,2359,24086,6270,1806,25112,6127,2343,0,2100,8200,9602,6627,UTC+00:00
2026/03/21 12:00:00,43978,25816,6311,2359,24085,6267,1806,25111,6130,2342,0,2100,8194,9601,6462,UTC+00:00
2026/03/21 13:00:00,43979,25815,6297,2361,24084,6260,1806,25109,6130,2343,0,2100,8193,9604,6434,UTC+00:00
2026/03/21 14:00:00,43980,25813,6284,2360,24084,6260,1806,25107,6130,2343,0,2100,8191,9610,6551,UTC+00:00
2026/03/21 15:00:00,43981,25813,6273,2358,24083,6252,1807,25108,6131,2343,0,2100,8217,9611,6955,UTC+00:00
2026/03/21 16:00:00,43982,25811,6272,2356,24082,6250,1806,25105,6140,2343,0,2100,8266,9609,7387,UTC+00:00
2026/03/21 17:00:00,43983,25807,6284,2354,24080,6241,1806,25103,6140,2343,0,2100,8339,9607,7734,UTC+00:00
2026/03/21 18:00:00,43984,25799,6309,2357,24079,6240,1806,25102,6140,2342,0,2100,8403,9600,8095,UTC+00:00
2026/03/21 19:00:00,43985,25792,6341,2356,24077,6244,1806,25101,6140,2341,0,2100,8430,9587,8416,UTC+00:00
2026/03/21 20:00:00,43986,25785,6379,2356,24075,6253,1807,25100,6140,2341,0,2100,8421,9575,8682,UTC+00:00
2026/03/21 21:00:00,43987,25777,6421,2358,24073,6264,1806,25098,6140,2341,0,2100,8398,9563,8833,UTC+00:00
2026/03/21 22:00:00,43988,25770,6463,2358,24070,6280,1806,25097,6140,2342,0,2100,8370,9555,8844,UTC+00:00
2026/03/21 23:00:00,43989,25762,6499,2359,24068,6298,1806,25095,6150,2343,0,2100,8325,9548,8746,UTC+00:00
2026/03/22 00:00:00,43990,25756,6529,2360,24066,6317,1806,25096,6151,2344,0,2100,8288,9543,8479,UTC+00:00
2026/03/22 01:00:00,43991,25752,6548,2362,24064,6335,1808,25095,6160,2344,0,2100,8253,9543,8074,UTC+00:00
2026/03/22 02:00:00,43992,25748,6550,2363,24064,6352,1809,25095,6169,2344,0,2100,8232,9543,7690,UTC+00:00
2026/03/22 03:00:00,43993,25745,6550,2364,24061,6365,1811,25093,6175,2344,0,2100,8220,9539,7540,UTC+00:00
2026/03/22 04:00:00,43994,25741,6541,2364,24059,6376,1808,25092,6184,2342,0,2100,8212,9535,7494,UTC+00:00
2026/03/22 05:00:00,43995,25740,6530,2364,24059,6380,1812,25090,6193,2342,0,2100,8204,9533,7435,UTC+00:00
2026/03/22 06:00:00,43997,25739,6523,2363,24058,6386,1813,25090,6200,2343,0,2100,8181,9529,7337,UTC+00:00
2026/03/22 07:00:00,43998,25735,6511,2362,24057,6390,1811,25089,6209,2344,0,2100,8177,9525,7295,UTC+00:00
2026/03/22 08:00:00,43999,25733,6504,2361,24056,6390,1808,25090,6215,2344,0,2100,8172,9520,7270,UTC+00:00
2026/03/22 09:00:00,44000,25731,6500,2359,24055,6390,1810,25087,6220,2343,0,2100,8168,9512,7179,UTC+00:00
2026/03/22 10:00:00,44001,25730,6494,2360,24054,6390,1810,25088,6225,2343,0,2100,8165,9504,7108,UTC+00:00
2026/03/22 11:00:00,44002,25728,6490,2360,24053,6390,1809,25087,6230,2343,0,2100,8160,9496,7076,UTC+00:00
2026/03/22 12:00:00,44003,25726,6488,2358,24052,6390,1808,25087,6231,2342,0,2100,8155,9509,7000,UTC+00:00
2026/03/22 13:00:00,44004,25725,6480,2359,24053,6390,1811,25087,6240,2342,0,2100,8148,9525,6778,UTC+00:00
2026/03/22 14:00:00,44005,25723,6471,2357,24051,6390,1810,25087,6240,2341,0,2100,8145,9536,6825,UTC+00:00
2026/03/22 15:00:00,44006,25721,6461,2360,24050,6390,1809,25086,6240,2341,0,2100,8169,9555,6606,UTC+00:00
2026/03/22 16:00:00,44007,25719,6454,2361,24049,6386,1809,25083,6243,2341,0,2100,8234,9570,6598,UTC+00:00
2026/03/22 17:00:00,44008,25716,6450,2361,24048,6380,1809,25080,6250,2340,0,2100,8301,9590,6601,UTC+00:00
2026/03/22 18:00:00,44009,25714,6445,2362,24047,6380,1810,25081,6250,2341,0,2100,8341,9609,6416,UTC+00:00
2026/03/22 19:00:00,44010,25711,6437,2362,24046,6380,1812,25079,6250,2342,0,2100,8397,9623,6374,UTC+00:00
2026/03/22 20:00:00,44011,25708,6428,2363,24044,6380,1813,25077,6250,2341,0,2100,8469,9634,6557,UTC+00:00
2026/03/22 21:00:00,44012,25705,6420,2362,24042,6380,1813,25073,6250,2342,0,2100,8530,9642,6725,UTC+00:00
2026/03/22 22:00:00,44013,25702,6420,2362,24042,6380,1813,25074,6254,2343,0,2100,8520,9655,6707,UTC+00:00
2026/03/22 23:00:00,44014,25698,6420,2361,24040,6380,1813,25072,6260,2345,0,2100,8503,9668,6560,UTC+00:00
2026/03/23 00:00:00,44015,25696,6412,2362,24039,6380,1813,25070,6260,2346,0,2100,8482,9680,6411,UTC+00:00
2026/03/23 01:00:00,44016,25694,6404,2361,24039,6380,1813,25069,6260,2345,0,2100,8458,9690,6212,UTC+00:00
2026/03/23 02:00:00,44017,25694,6392,2359,24038,6380,1813,25067,6260,2346,0,2100,8442,9702,5989,UTC+00:00
2026/03/23 03:00:00,44018,25693,6378,2359,24037,6380,1813,25065,6260,2345,0,2100,8429,9714,5803,UTC+00:00
