z6-12558,Port1,Port1,Port1,Port2,Port2,Port2,Port3,Port3,Port3,Port4,Port4,Port4,Port4,Port5,Port5,Port7,Port7,Port8,Port8
2021/07/07 12:00:00,0.143,26.0,,0.138,26.4,,0.344,24.8,2.526,21.3,2.19,96.56,0.34,1.2,12.0,100,8244,96.48,21.3
2021/07/07 13:00:00,0.143,25.7,,0.138,26.2,,0.344,24.8,2.526,21.0,2.369,96.58,0.12,2.2,24.0,100,8242,96.5,20.6
2021/07/07 14:00:00,0.143,25.5,,0.138,26.0,,0.344,24.8,2.522,21.9,2.493,96.61,0.13,1.6,24.0,100,8246,96.53,21.4
2021/07/07 15:00:00,0.143,25.4,,0.138,25.8,,0.344,24.8,2.515,23.5,2.617,96.6,0.28,0.0,0.0,100,8255,96.52,23.8
2021/07/07 16:00:00,0.143,25.5,,0.138,25.7,,0.344,24.8,2.516,25.3,2.59,96.6,0.63,0.0,0.0,100,8280,96.52,26.6
2021/07/07 17:00:00,0.143,26.0,,0.137,25.6,,0.344,24.7,2.512,26.4,2.535,96.62,0.9,0.0,0.0,100,8309,96.54,28.1
2021/07/07 18:00:00,0.143,26.6,,0.137,25.7,,0.343,24.7,2.514,26.9,2.527,96.63,1.01,0.0,0.0,100,8327,96.54,28.7
2021/07/07 19:00:00,0.143,27.1,,0.137,25.8,,0.343,24.7,2.515,28.0,2.503,96.6,1.29,0.0,0.0,100,8356,96.51,30.1
2021/07/07 20:00:00,0.143,27.8,,0.137,25.9,,0.343,24.6,2.517,28.3,2.439,96.56,1.4,0.0,0.0,100,8386,96.47,30.3
2021/07/07 21:00:00,0.143,28.3,,0.137,26.2,,0.343,24.6,2.513,28.7,2.371,96.54,1.57,0.0,0.0,100,8410,96.45,31.3
2021/07/07 22:00:00,0.143,29.1,,0.137,26.4,,0.343,24.6,2.514,28.5,2.292,96.53,1.6,0.0,0.0,100,8427,96.44,30.9
2021/07/07 23:00:00,0.143,29.4,,0.137,26.7,,0.342,24.6,2.516,29.0,2.203,96.51,1.8,0.0,0.0,100,8433,96.43,31.6
2021/07/08 00:00:00,0.143,29.6,,0.137,27.0,,0.342,24.6,2.517,28.1,2.155,96.5,1.65,0.0,0.0,100,8421,96.41,30.6
2021/07/08 01:00:00,0.142,29.4,,0.137,27.2,,0.342,24.6,2.519,26.8,2.166,96.51,1.35,0.0,0.0,100,8396,96.44,28.5
2021/07/08 02:00:00,0.142,28.8,,0.137,27.3,,0.342,24.6,2.525,24.5,2.145,96.55,0.94,0.0,0.0,100,8366,96.48,25.5
2021/07/08 03:00:00,0.142,28.0,,0.137,27.2,,0.342,24.6,2.52,22.5,2.117,96.59,0.61,0.0,0.0,100,8352,96.51,22.6
2021/07/08 04:00:00,0.142,27.4,,0.137,27.1,,0.342,24.7,2.525,21.3,2.071,96.62,0.47,0.0,0.0,100,8342,96.55,21.1
2021/07/08 05:00:00,0.142,26.7,,0.137,26.8,,0.342,24.7,2.526,19.9,2.039,96.62,0.28,0.0,0.0,100,8330,96.56,19.3
2021/07/08 06:00:00,0.142,26.1,,0.137,26.6,,0.342,24.7,2.531,19.5,2.025,96.63,0.24,0.0,0.0,100,8311,96.57,18.7
2021/07/08 07:00:00,0.141,25.5,,0.137,26.3,,0.342,24.7,2.532,18.8,2.002,96.64,0.17,0.0,0.0,100,8307,96.58,18.0
2021/07/08 08:00:00,0.142,25.1,,0.137,26.0,,0.342,24.7,2.532,18.3,1.973,96.64,0.13,0.0,0.0,100,8301,96.58,17.4
2021/07/08 09:00:00,0.142,24.6,,0.137,25.7,,0.342,24.7,2.532,17.8,1.943,96.65,0.09,0.0,0.0,100,8296,96.58,16.8
2021/07/08 10:00:00,0.142,24.2,,0.137,25.5,,0.342,24.7,2.532,17.2,1.907,96.65,0.05,0.0,0.0,100,8293,96.57,16.3
2021/07/08 11:00:00,0.142,23.8,,0.137,25.2,,0.341,24.7,2.539,16.6,1.865,96.65,0.02,0.0,0.0,100,8288,96.59,15.8
2021/07/08 12:00:00,0.142,23.4,,0.137,24.9,,0.342,24.6,2.534,16.7,1.865,96.66,0.03,0.0,0.0,100,8284,96.6,15.7
2021/07/08 13:00:00,0.142,23.0,,0.136,24.7,,0.341,24.6,2.534,18.6,2.013,96.69,0.13,0.0,0.0,100,8282,96.62,17.6
2021/07/08 14:00:00,0.142,22.8,,0.136,24.4,,0.341,24.5,2.535,21.0,2.042,96.71,0.45,0.0,0.0,100,8279,96.63,21.5
2021/07/08 15:00:00,0.142,22.8,,0.136,24.2,,0.341,24.5,2.536,23.0,1.993,96.74,0.82,0.0,0.0,100,8280,96.66,24.9
2021/07/08 16:00:00,0.142,23.2,,0.136,24.0,,0.341,24.4,2.532,24.7,1.995,96.75,1.11,0.0,0.0,100,8297,96.68,27.6
2021/07/08 17:00:00,0.142,24.1,,0.136,24.0,,0.341,24.4,2.534,26.4,2.034,96.72,1.4,0.0,0.0,100,8334,96.65,28.9
2021/07/08 18:00:00,0.142,25.3,,0.136,24.1,,0.341,24.3,2.53,27.7,2.063,96.71,1.65,0.0,0.0,100,8384,96.63,29.9
2021/07/08 19:00:00,0.142,26.7,,0.136,24.4,,0.341,24.2,2.533,29.1,2.013,96.69,2.02,0.0,0.0,100,8424,96.61,31.3
2021/07/08 20:00:00,0.142,28.2,,0.136,24.8,,0.34,24.2,2.529,30.2,2.078,96.64,2.21,0.0,0.0,100,8447,96.56,32.8
2021/07/08 21:00:00,0.142,29.5,,0.136,25.4,,0.34,24.1,2.526,31.2,2.106,96.6,2.43,0.0,0.0,100,8451,96.52,33.5
2021/07/08 22:00:00,0.141,30.5,,0.136,26.0,,0.34,24.1,2.528,31.6,2.093,96.56,2.57,0.0,0.0,100,8447,96.49,34.0
2021/07/08 23:00:00,0.141,31.0,,0.136,26.6,,0.339,24.1,2.53,31.6,2.049,96.5,2.59,0.0,0.0,100,8433,96.44,34.0
2021/07/09 00:00:00,0.141,31.0,,0.136,27.0,,0.339,24.1,2.532,30.8,1.994,96.46,2.44,0.0,0.0,100,8412,96.38,33.1
2021/07/09 01:00:00,0.14,30.6,,0.136,27.4,,0.339,24.1,2.54,29.5,1.965,96.44,2.16,0.0,0.0,100,8382,96.37,31.0
2021/07/09 02:00:00,0.14,29.8,,0.136,27.5,,0.339,24.2,2.54,26.8,1.922,96.45,1.61,0.0,0.0,100,8355,96.38,27.7
2021/07/09 03:00:00,0.14,29.1,,0.136,27.5,,0.339,24.2,2.546,25.1,2.048,96.47,1.14,0.0,0.0,100,8337,96.41,25.1
2021/07/09 04:00:00,0.14,28.3,,0.136,27.4,,0.339,24.3,2.545,24.5,2.1,96.5,0.97,0.0,0.0,100,8324,96.44,24.1
2021/07/09 05:00:00,0.14,27.7,,0.136,27.2,,0.339,24.4,2.544,23.8,2.101,96.51,0.85,0.0,0.0,100,8313,96.45,23.4
2021/07/09 06:00:00,0.14,27.1,,0.136,27.0,,0.339,24.4,2.55,23.3,2.127,96.51,0.73,0.0,0.0,100,8296,96.45,23.0
2021/07/09 07:00:00,0.14,26.6,,0.136,26.7,,0.339,24.5,2.548,23.0,2.169,96.49,0.65,0.0,0.0,100,8289,96.41,22.5
2021/07/09 08:00:00,0.139,26.1,,0.136,26.5,,0.339,24.5,2.548,23.1,2.193,96.48,0.63,0.0,0.0,100,8284,96.41,22.5
2021/07/09 09:00:00,0.139,25.7,,0.136,26.2,,0.339,24.5,2.554,23.2,2.177,96.43,0.67,0.0,0.0,100,8279,96.37,22.6
2021/07/09 10:00:00,0.139,25.4,,0.136,26.0,,0.339,24.6,2.553,22.9,2.189,96.42,0.61,0.0,0.0,100,8270,96.35,22.5
2021/07/09 11:00:00,0.139,25.1,,0.135,25.8,,0.339,24.6,2.547,23.2,2.251,96.36,0.59,0.0,0.0,100,8264,96.29,22.7
2021/07/09 12:00:00,0.139,24.9,,0.135,25.6,,0.339,24.5,2.548,23.8,2.37,96.44,0.58,0.0,0.0,100,8260,96.37,23.3
2021/07/09 13:00:00,0.14,24.7,,0.135,25.4,,0.339,24.5,2.549,25.0,2.492,96.53,0.67,0.0,0.0,100,8261,96.45,24.8
2021/07/09 14:00:00,0.14,24.7,,0.135,25.2,,0.339,24.5,2.548,27.4,2.615,96.61,1.02,0.0,0.0,100,8263,96.52,27.8
2021/07/09 15:00:00,0.14,24.9,,0.135,25.1,,0.339,24.5,2.549,27.8,2.666,96.76,1.06,0.0,0.0,100,8270,96.67,29.1
2021/07/09 16:00:00,0.14,25.3,,0.135,25.1,,0.338,24.4,2.551,28.5,2.694,96.66,1.19,0.0,0.0,100,8280,96.57,29.8
2021/07/09 17:00:00,0.14,25.8,,0.135,25.1,,0.338,24.4,2.552,29.8,2.67,96.57,1.53,0.0,0.0,100,8280,96.49,31.5
2021/07/09 18:00:00,0.14,26.4,,0.135,25.2,,0.338,24.4,2.547,30.5,2.747,96.36,1.61,0.0,0.0,100,8301,96.27,30.9
2021/07/09 19:00:00,0.139,26.8,,0.135,25.4,,0.338,24.3,2.55,34.0,2.735,96.36,2.57,0.0,0.0,100,8361,96.26,34.7
2021/07/09 20:00:00,0.14,27.6,,0.135,25.6,,0.338,24.3,2.546,35.0,2.658,96.37,2.98,0.0,0.0,100,8367,96.28,37.1
2021/07/09 21:00:00,0.139,28.7,,0.135,25.8,,0.337,24.3,2.547,33.3,2.58,96.4,2.52,0.0,0.0,100,8358,96.31,35.1
2021/07/09 22:00:00,0.139,29.2,,0.135,26.2,,0.337,24.3,2.555,35.1,2.655,96.36,3.0,0.0,0.0,100,8380,96.28,36.6
2021/07/09 23:00:00,0.139,29.5,,0.135,26.6,,0.337,24.3,2.557,35.1,2.48,96.32,3.19,0.0,0.0,100,8376,96.24,37.6
2021/07/10 00:00:00,0.139,29.8,,0.135,26.9,,0.337,24.3,2.552,34.5,2.572,96.32,2.91,0.0,0.0,100,8353,96.24,36.8
2021/07/10 01:00:00,0.139,29.8,,0.135,27.2,,0.337,24.3,2.559,32.9,2.637,96.34,2.37,0.0,0.0,100,8323,96.26,34.6
2021/07/10 02:00:00,0.139,29.5,,0.135,27.3,,0.336,24.4,2.559,31.0,2.529,96.35,1.97,0.0,0.0,100,8297,96.27,31.9
2021/07/10 03:00:00,0.138,29.1,,0.135,27.4,,0.336,24.4,2.566,29.3,2.485,96.32,1.59,0.0,0.0,100,8279,96.24,29.5
2021/07/10 04:00:00,0.138,28.6,,0.135,27.4,,0.336,24.5,2.565,28.2,2.518,96.28,1.31,0.0,0.0,100,8265,96.21,28.1
2021/07/10 05:00:00,0.138,28.2,,0.135,27.3,,0.336,24.5,2.565,27.6,2.558,96.2,1.14,0.0,0.0,100,8259,96.11,27.4
2021/07/10 06:00:00,0.138,27.8,,0.135,27.2,,0.336,24.6,2.564,27.2,2.502,96.18,1.11,0.0,0.0,100,8240,96.09,27.0
2021/07/10 07:00:00,0.138,27.4,,0.135,27.0,,0.336,24.6,2.571,24.1,2.383,96.49,0.61,6.0,36.0,100,8231,96.4,24.9
2021/07/10 08:00:00,0.138,27.1,,0.135,26.9,,0.336,24.7,2.572,21.2,2.302,96.54,0.21,2.0,36.0,100,8224,96.46,21.1
2021/07/10 09:00:00,0.138,26.5,,0.135,26.7,,0.336,24.7,2.571,19.7,2.193,96.54,0.1,0.0,0.0,100,8217,96.47,19.8
2021/07/10 10:00:00,0.138,25.9,,0.135,26.5,,0.336,24.7,2.571,19.8,2.153,96.43,0.15,0.4,12.0,100,8214,96.35,19.5
2021/07/10 11:00:00,0.139,25.4,,0.135,26.2,,0.336,24.7,2.572,19.5,2.213,96.48,0.06,4.8,36.0,100,8211,96.41,19.3
2021/07/10 12:00:00,0.168,24.9,0.348,0.134,25.9,,0.336,24.7,2.572,19.3,2.206,96.61,0.03,9.4,84.0,100,8208,96.54,19.1
2021/07/10 13:00:00,0.232,24.2,0.277,0.134,25.6,,0.336,24.7,2.572,19.2,2.218,96.52,0.0,0.6,12.0,100,8205,96.46,18.9
2021/07/10 14:00:00,0.243,23.8,0.27,0.134,25.3,,0.336,24.7,2.567,20.2,2.303,96.33,0.06,0.0,0.0,100,8209,96.25,19.5
2021/07/10 15:00:00,0.246,23.6,0.269,0.134,25.0,,0.336,24.7,2.564,22.8,2.474,96.33,0.29,0.0,0.0,100,8220,96.26,22.0
2021/07/10 16:00:00,0.248,23.8,0.27,0.134,24.8,,0.336,24.6,2.564,23.8,2.518,96.44,0.42,0.0,0.0,100,8246,96.36,24.3
2021/07/10 17:00:00,0.248,24.3,0.271,0.134,24.7,,0.336,24.6,2.564,24.9,2.527,96.52,0.62,0.0,0.0,100,8288,96.44,26.5
2021/07/10 18:00:00,0.246,25.1,0.271,0.134,24.7,,0.336,24.5,2.566,26.5,2.582,96.53,0.88,0.0,0.0,100,8317,96.44,29.4
2021/07/10 19:00:00,0.245,26.0,0.275,0.135,24.8,,0.336,24.5,2.567,27.2,2.571,96.51,1.02,0.0,0.0,100,8356,96.41,29.6
2021/07/10 20:00:00,0.243,26.9,0.277,0.135,25.0,,0.336,24.4,2.57,28.0,2.502,96.49,1.29,0.0,0.0,100,8410,96.4,30.3
2021/07/10 21:00:00,0.24,27.8,0.28,0.135,25.3,,0.336,24.4,2.565,29.1,2.482,96.41,1.55,0.0,0.0,100,8431,96.33,32.0
2021/07/10 22:00:00,0.238,28.7,0.283,0.135,25.7,,0.335,24.3,2.566,29.4,2.325,96.38,1.76,0.0,0.0,100,8434,96.3,32.1
2021/07/10 23:00:00,0.236,29.2,0.288,0.135,26.1,,0.335,24.3,2.573,28.6,2.375,96.38,1.55,0.0,0.0,100,8411,96.3,30.9
2021/07/11 00:00:00,0.235,29.1,0.29,0.135,26.5,,0.335,24.3,2.574,23.4,2.162,96.36,0.71,0.2,12.0,100,8402,96.29,25.7
2021/07/11 01:00:00,0.235,28.6,0.291,0.135,26.7,,0.335,24.3,2.574,23.1,2.14,96.39,0.68,0.0,0.0,100,8389,96.32,24.2
2021/07/11 02:00:00,0.234,27.9,0.292,0.135,26.7,,0.335,24.4,2.567,21.0,2.029,96.45,0.46,0.0,0.0,100,8370,96.38,21.7
2021/07/11 03:00:00,0.235,27.1,0.293,0.135,26.6,,0.335,24.4,2.574,19.3,1.933,96.5,0.31,0.0,0.0,100,8358,96.44,19.4
2021/07/11 04:00:00,0.235,26.3,0.294,0.135,26.5,,0.335,24.4,2.573,18.8,1.971,96.55,0.2,0.0,0.0,100,8349,96.49,18.0
2021/07/11 05:00:00,0.235,25.7,0.295,0.135,26.2,,0.335,24.5,2.572,18.8,1.974,96.53,0.19,0.0,0.0,100,8342,96.47,17.8
2021/07/11 06:00:00,0.235,25.1,0.296,0.135,26.0,,0.335,24.5,2.578,18.3,1.964,96.49,0.14,0.0,0.0,100,8330,96.43,17.6
2021/07/11 07:00:00,0.235,24.7,0.296,0.135,25.7,,0.335,24.5,2.578,18.1,1.967,96.46,0.11,0.0,0.0,100,8324,96.4,17.4
2021/07/11 08:00:00,0.235,24.2,0.296,0.135,25.4,,0.335,24.5,2.578,18.4,2.036,96.45,0.08,0.0,0.0,100,8317,96.38,18.0
2021/07/11 09:00:00,0.235,23.9,0.298,0.135,25.2,,0.335,24.5,2.578,18.4,2.038,96.44,0.08,0.0,0.0,100,8315,96.37,18.2
2021/07/11 10:00:00,0.235,23.7,0.299,0.135,24.9,,0.335,24.5,2.579,18.3,2.065,96.45,0.04,0.4,12.0,100,8305,96.38,18.1
2021/07/11 11:00:00,0.251,23.5,0.287,0.135,24.7,,0.335,24.5,2.581,18.0,2.054,96.46,0.0,7.6,48.0,100,8301,96.39,18.0
2021/07/11 12:00:00,0.279,23.2,0.279,0.135,24.5,,0.335,24.4,2.583,17.8,2.027,96.52,0.01,0.0,0.0,100,8292,96.46,17.7
2021/07/11 13:00:00,0.284,22.9,0.297,0.135,24.3,,0.335,24.4,2.583,17.9,2.037,96.59,0.01,0.0,0.0,100,8288,96.51,17.8
2021/07/11 14:00:00,0.286,22.7,0.312,0.135,24.1,,0.335,24.3,2.578,18.2,2.072,96.64,0.02,0.0,0.0,100,8286,96.57,18.1
2021/07/11 15:00:00,0.287,22.6,0.319,0.135,23.9,,0.334,24.3,2.579,18.2,2.059,96.7,0.03,0.0,0.0,100,8279,96.63,18.1
2021/07/11 16:00:00,0.288,22.5,0.327,0.135,23.8,,0.335,24.2,2.579,19.6,2.113,96.75,0.17,0.0,0.0,100,8304,96.68,19.5
2021/07/11 17:00:00,0.288,22.6,0.332,0.135,23.6,,0.335,24.2,2.573,21.5,2.086,96.8,0.48,0.0,0.0,100,8338,96.72,21.9
2021/07/11 18:00:00,0.286,23.0,0.337,0.135,23.6,,0.335,24.1,2.574,22.1,1.992,96.83,0.66,0.0,0.0,100,8355,96.74,23.0
2021/07/11 19:00:00,0.285,23.4,0.34,0.135,23.6,,0.335,24.0,2.569,23.6,1.938,96.78,0.97,0.0,0.0,100,8412,96.7,24.6
2021/07/11 20:00:00,0.282,24.1,0.344,0.135,23.6,,0.335,24.0,2.576,25.0,1.644,96.74,1.52,0.0,0.0,100,8441,96.67,26.9
2021/07/11 21:00:00,0.279,24.9,0.347,0.135,23.8,,0.334,23.9,2.572,25.4,1.72,96.72,1.52,0.0,0.0,100,8467,96.65,27.7
2021/07/11 22:00:00,0.277,25.5,0.352,0.135,24.0,,0.334,23.9,2.567,25.5,1.791,96.71,1.46,0.0,0.0,100,8476,96.64,28.1
2021/07/11 23:00:00,0.274,26.0,0.356,0.135,24.3,,0.334,23.8,2.569,25.2,1.82,96.69,1.37,0.0,0.0,100,8472,96.63,27.5
2021/07/12 00:00:00,0.272,26.1,0.359,0.136,24.6,,0.334,23.8,2.569,24.9,1.81,96.67,1.34,0.0,0.0,100,8466,96.61,26.7
2021/07/12 01:00:00,0.271,25.9,0.363,0.136,24.8,,0.334,23.8,2.576,23.8,1.86,96.7,1.08,0.0,0.0,100,8434,96.63,25.5
2021/07/12 02:00:00,0.27,25.5,0.366,0.136,24.9,,0.334,23.8,2.577,22.0,1.908,96.73,0.74,0.0,0.0,100,8412,96.66,22.6
2021/07/12 03:00:00,0.27,25.1,0.368,0.136,24.9,,0.334,23.8,2.577,20.3,1.92,96.75,0.46,0.0,0.0,100,8396,96.7,20.0
2021/07/12 04:00:00,0.269,24.6,0.37,0.136,24.8,,0.334,23.8,2.576,19.9,1.874,96.83,0.45,0.0,0.0,100,8384,96.77,18.8
2021/07/12 05:00:00,0.269,24.1,0.372,0.136,24.7,,0.334,23.8,2.577,19.0,1.869,96.86,0.32,0.0,0.0,100,8374,96.8,17.8
2021/07/12 06:00:00,0.269,23.6,0.373,0.136,24.5,,0.334,23.8,2.577,18.4,1.845,96.87,0.27,0.0,0.0,100,8357,96.8,17.3
2021/07/12 07:00:00,0.269,23.2,0.374,0.136,24.3,,0.334,23.8,2.577,17.4,1.766,96.86,0.22,0.0,0.0,100,8350,96.8,16.7
2021/07/12 08:00:00,0.269,22.8,0.375,0.136,24.1,,0.334,23.8,2.577,16.4,1.735,96.85,0.13,0.0,0.0,100,8343,96.79,15.7
2021/07/12 09:00:00,0.269,22.5,0.376,0.136,23.8,,0.334,23.8,2.577,16.0,1.742,96.86,0.07,0.0,0.0,100,8339,96.79,15.1
2021/07/12 10:00:00,0.269,22.1,0.377,0.136,23.6,,0.334,23.8,2.578,15.6,1.735,96.85,0.04,0.0,0.0,100,8334,96.79,14.8
2021/07/12 11:00:00,0.269,21.8,0.38,0.136,23.4,,0.334,23.7,2.58,15.7,1.739,96.85,0.04,0.0,0.0,100,8329,96.79,14.6
2021/07/12 12:00:00,0.269,21.5,0.383,0.136,23.2,,0.334,23.7,2.574,15.6,1.736,96.88,0.04,0.0,0.0,100,8323,96.82,14.6
2021/07/12 13:00:00,0.269,21.2,0.386,0.136,23.0,,0.334,23.7,2.568,17.0,1.86,96.92,0.08,0.0,0.0,100,8320,96.86,16.7
2021/07/12 14:00:00,0.269,21.0,0.39,0.136,22.8,,0.334,23.6,2.569,19.6,2.04,96.98,0.23,0.0,0.0,100,8317,96.9,20.7
2021/07/12 15:00:00,0.269,21.0,0.391,0.136,22.6,,0.334,23.6,2.587,21.5,2.044,96.98,0.51,0.0,0.0,100,8318,96.91,22.9
2021/07/12 16:00:00,0.268,21.4,0.389,0.136,22.4,,0.334,23.5,2.57,23.4,1.975,96.99,0.9,0.0,0.0,100,8333,96.91,25.4
2021/07/12 17:00:00,0.266,22.3,0.388,0.136,22.4,,0.334,23.4,2.578,24.8,1.677,96.99,1.45,0.0,0.0,100,8372,96.91,26.6
2021/07/12 18:00:00,0.264,23.4,0.388,0.136,22.6,,0.333,23.4,2.585,25.9,1.63,96.97,1.7,0.0,0.0,100,8425,96.91,27.6
2021/07/12 19:00:00,0.262,24.6,0.387,0.136,22.8,,0.333,23.3,2.581,26.6,1.698,96.96,1.79,0.0,0.0,100,8463,96.89,28.7
2021/07/12 20:00:00,0.26,25.9,0.387,0.136,23.2,,0.333,23.2,2.576,27.3,1.701,96.94,1.93,0.0,0.0,100,8477,96.87,30.0
2021/07/12 21:00:00,0.258,27.1,0.39,0.136,23.7,,0.333,23.2,2.566,27.8,1.712,96.91,2.03,0.0,0.0,100,8486,96.84,30.8
2021/07/12 22:00:00,0.256,28.1,0.391,0.136,24.2,,0.333,23.2,2.566,28.4,1.704,96.86,2.15,0.0,0.0,100,8482,96.79,31.8
2021/07/12 23:00:00,0.254,28.7,0.391,0.136,24.8,,0.333,23.2,2.567,28.7,1.667,96.83,2.27,0.0,0.0,100,8464,96.76,32.1
2021/07/13 00:00:00,0.253,28.9,0.396,0.137,25.3,,0.333,23.2,2.572,28.9,1.676,96.81,2.31,0.0,0.0,100,8440,96.74,31.7
2021/07/13 01:00:00,0.253,28.5,0.398,0.137,25.7,,0.333,23.2,2.573,28.8,1.785,96.83,2.18,0.0,0.0,100,8409,96.76,29.3
2021/07/13 02:00:00,0.253,27.9,0.4,0.137,25.9,,0.333,23.3,2.572,24.1,1.844,96.84,1.16,0.0,0.0,100,8381,96.77,24.7
2021/07/13 03:00:00,0.253,27.2,0.401,0.137,25.9,,0.333,23.3,2.578,20.9,1.78,96.86,0.69,0.0,0.0,100,8367,96.8,20.9
2021/07/13 04:00:00,0.253,26.4,0.403,0.136,25.8,,0.333,23.4,2.588,20.7,1.717,96.89,0.72,0.0,0.0,100,8357,96.84,20.0
2021/07/13 05:00:00,0.253,25.7,0.405,0.136,25.6,,0.333,23.4,2.582,21.3,1.672,96.91,0.86,0.0,0.0,100,8349,96.86,20.4
2021/07/13 06:00:00,0.253,25.1,0.405,0.136,25.4,,0.333,23.5,2.587,21.1,1.663,96.92,0.83,0.0,0.0,100,8327,96.87,20.6
2021/07/13 07:00:00,0.253,24.5,0.406,0.136,25.1,,0.333,23.5,2.592,20.0,1.757,96.93,0.59,0.0,0.0,100,8322,96.88,19.7
2021/07/13 08:00:00,0.253,24.0,0.407,0.136,24.8,,0.333,23.6,2.585,19.8,1.812,96.91,0.5,0.0,0.0,100,8317,96.86,19.3
2021/07/13 09:00:00,0.253,23.6,0.408,0.136,24.6,,0.333,23.6,2.585,19.5,1.804,96.91,0.47,0.0,0.0,100,8311,96.86,19.0
2021/07/13 10:00:00,0.253,23.2,0.409,0.136,24.3,,0.333,23.6,2.591,19.6,1.739,96.9,0.54,0.0,0.0,100,8304,96.85,19.0
2021/07/13 11:00:00,0.253,22.8,0.41,0.136,24.1,,0.333,23.6,2.591,19.3,1.752,96.93,0.48,0.0,0.0,100,8301,96.87,18.7
2021/07/13 12:00:00,0.252,22.5,0.409,0.136,23.8,,0.333,23.6,2.585,19.4,1.721,96.93,0.53,0.0,0.0,100,8295,96.87,18.8
2021/07/13 13:00:00,0.252,22.2,0.41,0.136,23.6,,0.333,23.6,2.579,20.1,1.802,96.93,0.54,0.0,0.0,100,8290,96.88,19.8
2021/07/13 14:00:00,0.252,22.0,0.411,0.136,23.4,,0.333,23.5,2.58,22.4,1.968,96.96,0.75,0.0,0.0,100,8292,96.89,22.5
2021/07/13 15:00:00,0.251,22.0,0.412,0.136,23.2,,0.333,23.5,2.58,25.2,2.095,96.98,1.11,0.0,0.0,100,8292,96.9,25.8
2021/07/13 16:00:00,0.25,22.4,0.413,0.136,23.0,,0.333,23.5,2.581,27.4,2.261,96.98,1.39,0.0,0.0,100,8308,96.91,28.9
2021/07/13 17:00:00,0.247,23.2,0.412,0.136,23.0,,0.333,23.4,2.582,29.7,2.422,96.98,1.75,0.0,0.0,100,8340,96.89,31.4
2021/07/13 18:00:00,0.244,24.4,0.415,0.136,23.2,,0.333,23.4,2.583,31.2,2.523,96.95,2.02,0.0,0.0,100,8380,96.87,33.3
2021/07/13 19:00:00,0.241,25.9,0.414,0.136,23.5,,0.333,23.3,2.579,32.3,2.484,96.92,2.36,0.0,0.0,100,8405,96.84,34.8
2021/07/13 20:00:00,0.239,27.4,0.415,0.137,23.9,,0.333,23.3,2.579,32.6,2.491,96.88,2.42,0.0,0.0,100,8397,96.8,35.5
2021/07/13 21:00:00,0.237,28.5,0.417,0.137,24.5,,0.333,23.2,2.575,31.4,2.518,96.85,2.06,0.0,0.0,100,8375,96.77,33.4
2021/07/13 22:00:00,0.236,28.7,0.419,0.137,25.1,,0.333,23.2,2.581,32.2,2.482,96.84,2.31,0.0,0.0,100,8396,96.76,33.3
2021/07/13 23:00:00,0.235,28.8,0.42,0.137,25.5,,0.333,23.2,2.575,32.8,2.455,96.8,2.51,0.0,0.0,100,8391,96.73,34.7
2021/07/14 00:00:00,0.234,29.0,0.422,0.137,25.8,,0.333,23.3,2.574,32.0,2.457,96.77,2.3,0.0,0.0,100,8371,96.69,33.6
2021/07/14 01:00:00,0.234,28.7,0.423,0.137,26.1,,0.333,23.3,2.58,30.8,2.386,96.74,2.04,0.0,0.0,100,8337,96.67,32.0
2021/07/14 02:00:00,0.234,28.3,0.424,0.137,26.3,,0.333,23.4,2.585,28.7,2.378,96.76,1.56,0.0,0.0,100,8317,96.68,29.3
2021/07/14 03:00:00,0.234,27.8,0.424,0.137,26.3,,0.333,23.4,2.59,27.2,2.6,96.76,1.0,0.0,0.0,100,8300,96.69,27.3
2021/07/14 04:00:00,0.235,27.3,0.425,0.137,26.3,,0.333,23.5,2.589,26.6,2.679,96.79,0.8,0.0,0.0,100,8289,96.71,26.4
2021/07/14 05:00:00,0.235,26.8,0.426,0.137,26.1,,0.333,23.6,2.594,26.2,2.593,96.8,0.82,0.0,0.0,100,8276,96.72,26.0
2021/07/14 06:00:00,0.235,26.4,0.426,0.137,26.0,,0.333,23.6,2.593,25.5,2.533,96.83,0.73,0.0,0.0,100,8261,96.76,25.4
2021/07/14 07:00:00,0.235,26.0,0.427,0.137,25.8,,0.333,23.7,2.592,24.9,2.473,96.83,0.68,0.0,0.0,100,8253,96.76,24.7
2021/07/14 08:00:00,0.235,25.6,0.427,0.137,25.6,,0.333,23.7,2.585,24.9,2.431,96.79,0.72,0.0,0.0,100,8248,96.72,24.6
2021/07/14 09:00:00,0.235,25.3,0.428,0.137,25.5,,0.333,23.8,2.584,24.6,2.399,96.75,0.69,0.0,0.0,100,8244,96.68,24.2
2021/07/14 10:00:00,0.235,25.1,0.429,0.137,25.3,,0.333,23.8,2.584,24.5,2.333,96.77,0.74,0.0,0.0,100,8237,96.69,24.0
2021/07/14 11:00:00,0.235,24.8,0.429,0.137,25.1,,0.333,23.8,2.584,24.2,2.254,96.76,0.76,0.0,0.0,100,8232,96.68,23.8
2021/07/14 12:00:00,0.235,24.6,0.43,0.137,25.0,,0.333,23.8,2.583,24.1,2.203,96.75,0.8,0.0,0.0,100,8228,96.67,23.6
2021/07/14 13:00:00,0.235,24.3,0.429,0.137,24.8,,0.333,23.8,2.59,24.8,2.191,96.73,0.93,0.0,0.0,100,8225,96.66,24.3
